Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Customer Status,City,Zip Code,Latitude,Longitude,NPS_baseline,NPS_enrichi,NPS_enrichi_v2,NPS_label
8098-TDCBU,Yes,9,42,,Yes,33.63,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.25,1108.2,0.0,0,1412.46,2520.66,4,No,0,53,3052,,,Stayed,North Fork,93643,37.244307,-119.470256,Passif,Promoteur,Promoteur,Promoteur
3551-GAEGL,No,0,34,,No,0.0,No,Yes,DSL,42,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,30.4,938.65,0.0,0,0.0,938.65,4,No,0,33,4697,,,Stayed,Oakhurst,93644,37.648647,-119.231447,Passif,Passif,Passif,Passif
3196-NVXLZ,No,0,25,Offer C,Yes,9.57,Yes,Yes,Fiber Optic,59,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,84.6,2088.05,0.0,0,239.25,2327.3,3,No,0,23,4874,,,Stayed,Orange Cove,93646,36.633498,-119.298895,Detracteur,Passif,Passif,Passif
0036-IHMOT,Yes,10,55,,Yes,35.04,No,Yes,Fiber Optic,57,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,103.7,5656.75,0.0,20,1927.2,7603.95,3,No,0,65,5892,,,Stayed,Parlier,93648,36.622237,-119.521126,Detracteur,Passif,Passif,Passif
4178-EGMON,Yes,9,70,,Yes,9.28,Yes,Yes,Fiber Optic,51,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,88.0,5986.45,0.0,0,649.5999999999999,6636.049999999999,3,No,0,48,4867,,,Stayed,Prather,93651,37.007238,-119.505661,Detracteur,Passif,Passif,Passif
4220-TINQT,Yes,3,61,,Yes,27.63,Yes,Yes,Fiber Optic,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,6751.35,0.0,0,1685.4299999999998,8436.78,5,No,0,35,5632,,,Stayed,Raisin City,93652,36.594542,-119.905245,Promoteur,Promoteur,Promoteur,Promoteur
5318-YKDPV,Yes,1,43,,Yes,41.08,No,Yes,DSL,18,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.15,3566.6,0.0,0,1766.4399999999998,5333.04,3,No,0,63,3716,,,Stayed,Raymond,93653,37.252057,-119.95783,Detracteur,Passif,Detracteur,Detracteur
7975-TZMLR,No,0,47,,Yes,16.64,Yes,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.1,4889.3,0.0,0,782.08,5671.38,4,No,0,29,5029,,,Stayed,Reedley,93654,36.636638,-119.421842,Passif,Passif,Passif,Passif
0295-QVKPB,No,0,5,Offer E,Yes,13.96,No,Yes,DSL,5,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,63.95,318.1,0.0,0,69.80000000000001,387.90000000000003,4,No,0,42,3099,,,Stayed,Riverdale,93656,36.452211,-119.94575,Passif,Passif,Passif,Passif
4335-BSMJS,No,0,62,,Yes,8.23,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.8,1563.95,0.0,0,510.26000000000005,2074.21,3,No,0,34,6201,,,Stayed,Sanger,93657,36.819628,-119.440414,Detracteur,Passif,Passif,Passif
9146-JRIOX,Yes,1,14,,Yes,31.7,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,25.55,372.45,0.0,0,443.8,816.25,5,No,0,65,2080,,,Stayed,Shaver Lake,93664,37.223,-119.001021,Promoteur,Promoteur,Promoteur,Promoteur
5337-IIWKZ,Yes,2,34,Offer C,No,0.0,No,Yes,DSL,76,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,1442.6,0.0,0,0.0,1442.6,4,No,0,49,5569,,,Stayed,Sultana,93666,36.545353,-119.338535,Passif,Promoteur,Promoteur,Promoteur
9650-VBUOG,Yes,9,38,Offer C,Yes,33.1,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.05,963.95,0.0,0,1257.8,2221.75,3,No,0,73,3772,,,Stayed,Tranquillity,93668,36.635661,-120.288644,Detracteur,Passif,Passif,Passif
3487-EARAT,Yes,7,70,,Yes,19.1,No,Yes,DSL,21,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,74.1,5222.3,0.0,0,1337.0,6559.3,3,No,0,43,6325,,,Stayed,Wishon,93669,37.287758,-119.548156,Detracteur,Passif,Passif,Passif
2672-TGEFF,Yes,3,37,Offer C,Yes,1.08,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.8,3340.55,0.0,0,39.96,3380.51,4,No,0,31,3746,,,Stayed,Traver,93673,36.456091,-119.486225,Passif,Promoteur,Promoteur,Promoteur
8184-WMOFI,No,0,62,,Yes,14.05,No,Yes,DSL,25,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,71.4,4487.3,0.0,0,871.1,5358.400000000001,3,No,0,56,5327,,,Stayed,Fresno,93702,36.739385,-119.753649,Detracteur,Passif,Passif,Passif
6092-QZVPP,No,0,36,Offer C,Yes,42.51,No,Yes,Cable,52,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.2,2854.95,0.0,40,1530.36,4425.3099999999995,3,No,0,53,4830,,,Stayed,Fresno,93704,36.799648,-119.801247,Detracteur,Passif,Passif,Passif
4625-LAMOB,No,0,44,,Yes,1.4,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.4,905.55,0.0,0,61.599999999999994,967.15,5,No,0,55,2404,,,Stayed,Fresno,93705,36.78724,-119.827813,Promoteur,Promoteur,Promoteur,Promoteur
0392-BZIUW,Yes,7,72,,Yes,6.58,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.0,7589.8,0.0,0,473.76,8063.56,3,No,0,70,5678,,,Stayed,Fresno,93710,36.822715,-119.761826,Detracteur,Passif,Passif,Passif
6549-NNDYT,No,0,13,,No,0.0,No,Yes,Cable,7,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.85,394.1,0.0,0,0.0,394.1,3,No,0,38,2444,,,Stayed,Fresno,93720,36.878709,-119.7645,Detracteur,Passif,Passif,Passif
0422-OHQHQ,Yes,7,15,,Yes,34.63,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.55,295.95,0.0,0,519.45,815.4000000000001,5,No,0,22,3009,,,Stayed,Fresno,93722,36.78979,-119.929894,Promoteur,Promoteur,Promoteur,Promoteur
6916-HIJSE,No,0,65,,Yes,41.74,No,Yes,Cable,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.85,5459.2,0.0,0,2713.1,8172.299999999999,4,No,0,75,5434,,,Stayed,Fresno,93725,36.623632,-119.741322,Passif,Passif,Passif,Passif
2316-ESMLS,Yes,7,12,,No,0.0,No,Yes,DSL,27,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,33.15,444.75,0.0,0,0.0,444.75,3,No,0,74,3882,,,Stayed,Fresno,93726,36.793601,-119.761131,Detracteur,Passif,Passif,Passif
9778-OGKQZ,Yes,8,72,,Yes,5.32,Yes,Yes,DSL,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,92.0,6782.15,0.0,10,383.04,7175.19,3,No,0,44,5883,,,Stayed,Fresno,93727,36.751489,-119.68072,Detracteur,Passif,Detracteur,Detracteur
7408-OFWXJ,Yes,3,72,,Yes,44.92,Yes,Yes,DSL,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.8,6510.45,0.0,0,3234.2400000000002,9744.69,3,No,0,66,5762,,,Stayed,Fresno,93728,36.757345,-119.818274,Detracteur,Passif,Passif,Passif
6007-TCTST,Yes,9,72,,Yes,12.29,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.8,8476.5,0.0,0,884.8799999999999,9361.38,3,No,0,39,5841,,,Stayed,Salinas,93901,36.64152,-121.622188,Detracteur,Passif,Passif,Passif
2252-NKNSI,No,0,52,,Yes,32.02,Yes,Yes,DSL,28,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.15,4461.85,0.0,0,1665.0400000000002,6126.89,3,No,0,69,4322,,,Stayed,Salinas,93905,36.667794,-121.601306,Detracteur,Passif,Passif,Passif
8713-IGZSO,No,0,2,Offer E,Yes,40.25,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.85,62.0,0.0,0,80.5,142.5,3,No,0,57,5983,,,Joined,Salinas,93906,36.722898,-121.633648,Detracteur,Detracteur,Detracteur,Detracteur
7905-TVXTA,No,0,5,Offer E,Yes,8.32,No,Yes,DSL,22,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.35,352.65,0.0,0,41.6,394.25,4,No,0,35,4771,,,Stayed,Salinas,93907,36.77462,-121.664714,Passif,Passif,Passif,Passif
7695-PKLCZ,No,0,68,,Yes,48.41,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,1424.9,0.0,0,3291.8799999999997,4716.78,4,No,0,68,4201,,,Stayed,Salinas,93908,36.624338,-121.615669,Passif,Passif,Passif,Passif
8374-UULRV,No,0,72,,Yes,48.36,Yes,Yes,DSL,71,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,86.05,6309.65,0.0,20,3481.92,9811.57,4,No,0,33,5965,,,Stayed,Carmel By The Sea,93921,36.554618,-121.922239,Passif,Passif,Passif,Passif
3224-DFQNQ,Yes,10,66,,Yes,37.38,Yes,Yes,Fiber Optic,8,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,89.0,5898.6,0.0,0,2467.0800000000004,8365.68,3,No,0,53,4488,,,Stayed,Carmel Valley,93924,36.414611,-121.6386,Detracteur,Passif,Passif,Passif
5275-PMFUT,Yes,9,72,,No,0.0,No,Yes,DSL,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.8,4719.75,0.0,0,0.0,4719.75,3,No,0,72,4036,,,Stayed,Chualar,93925,36.596271,-121.442274,Detracteur,Passif,Passif,Passif
4795-UXVCJ,No,0,26,Offer C,Yes,45.7,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,457.3,0.0,0,1188.2,1645.5,3,No,0,77,5823,,,Stayed,Gonzales,93926,36.52588,-121.396719,Detracteur,Passif,Passif,Passif
9777-IQHWP,Yes,2,64,,Yes,30.82,Yes,Yes,Fiber Optic,11,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,93.4,5822.3,0.0,0,1972.48,7794.780000000001,3,No,0,42,6249,,,Stayed,Greenfield,93927,36.248708,-121.386617,Detracteur,Passif,Passif,Passif
0979-MOZQI,Yes,6,62,,No,0.0,No,Yes,Cable,4,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,39.0,2337.45,0.0,0,0.0,2337.45,4,No,0,54,4987,,,Stayed,Monterey,93940,36.362741,-121.869685,Passif,Promoteur,Promoteur,Promoteur
2732-ISEZX,No,0,5,,Yes,24.61,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.5,104.3,0.0,0,123.05,227.35,3,No,0,53,5263,,,Stayed,Pacific Grove,93950,36.618337,-121.926417,Detracteur,Detracteur,Detracteur,Detracteur
0323-XWWTN,No,0,3,,Yes,33.87,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,26.4,121.25,0.0,0,101.60999999999999,222.85999999999999,5,No,0,77,4315,,,Joined,San Lucas,93954,36.125529,-120.864443,Promoteur,Promoteur,Promoteur,Promoteur
1937-OTUKY,Yes,1,72,,Yes,25.48,Yes,Yes,Fiber Optic,3,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,98.2,7015.9,0.0,0,1834.56,8850.46,3,No,0,75,4332,,,Stayed,Seaside,93955,36.625114,-121.823565,Detracteur,Passif,Passif,Passif
1573-LGXBA,Yes,1,57,,Yes,4.18,No,Yes,Fiber Optic,73,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,97.55,5598.0,0.0,0,238.26,5836.26,4,No,0,51,5833,,,Stayed,Soledad,93960,36.414216,-121.360597,Passif,Promoteur,Promoteur,Promoteur
1764-VUUMT,No,0,66,,Yes,37.94,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,1269.1,0.0,0,2504.04,3773.14,4,No,0,51,6382,,,Stayed,Spreckels,93962,36.624641,-121.647195,Passif,Passif,Passif,Passif
4713-ZBURT,No,0,45,,Yes,23.54,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.7,4634.35,0.0,0,1059.3,5693.650000000001,4,No,0,38,3333,,,Stayed,Brisbane,94005,37.684694,-122.40712,Passif,Passif,Passif,Passif
3050-GBUSH,No,0,3,,No,0.0,No,Yes,DSL,46,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,34.8,113.95,0.0,0,0.0,113.95,4,No,0,67,2496,,,Joined,Burlingame,94010,37.57028,-122.365778,Passif,Passif,Passif,Passif
7876-AEHIG,No,0,51,,No,0.0,No,Yes,DSL,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.15,3077.0,0.0,0,0.0,3077.0,3,No,0,37,5404,,,Stayed,Daly City,94015,37.680844,-122.48131,Detracteur,Passif,Passif,Passif
7945-HLKEA,No,0,60,,Yes,37.95,Yes,Yes,DSL,27,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.75,4039.5,0.0,120,2277.0,6436.5,3,No,0,25,6408,,,Stayed,Half Moon Bay,94019,37.45567,-122.407992,Detracteur,Passif,Passif,Passif
9342-VNIMQ,No,0,33,Offer C,Yes,5.91,Yes,Yes,DSL,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.65,1665.2,0.0,0,195.03,1860.23,3,No,0,58,5201,,,Stayed,La Honda,94020,37.285677,-122.224165,Detracteur,Passif,Passif,Passif
3199-NPKCN,Yes,1,67,,Yes,35.03,Yes,Yes,Fiber Optic,23,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.25,7511.65,0.0,0,2347.01,9858.66,3,No,0,37,5649,,,Stayed,Menlo Park,94025,37.449551,-122.183762,Detracteur,Passif,Passif,Passif
5170-PTRKA,Yes,1,49,,No,0.0,No,Yes,Cable,82,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.8,1782.0,0.0,0,0.0,1782.0,4,No,0,69,4865,,,Stayed,Atherton,94027,37.454924,-122.203168,Passif,Promoteur,Promoteur,Promoteur
4661-NJEUX,No,0,1,,Yes,3.23,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,20.05,0.0,0,3.23,23.28,3,No,0,52,5368,,,Joined,Portola Valley,94028,37.369709,-122.215844,Detracteur,Detracteur,Detracteur,Detracteur
0048-LUMLS,Yes,1,37,Offer C,Yes,43.01,No,Yes,Fiber Optic,51,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,91.2,3247.55,0.0,0,1591.37,4838.92,5,No,0,55,5263,,,Stayed,Moss Beach,94038,37.515556,-122.502311,Promoteur,Promoteur,Promoteur,Promoteur
5898-IGSLP,Yes,1,31,Offer C,Yes,20.76,Yes,Yes,Fiber Optic,57,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.3,2823.0,0.0,0,643.5600000000001,3466.56,3,No,0,46,2132,,,Stayed,Mountain View,94041,37.388349,-122.075299,Detracteur,Passif,Passif,Passif
7997-EASSD,Yes,1,63,Offer B,Yes,38.85,Yes,Yes,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,81.2,4965.1,0.0,0,2447.55,7412.650000000001,3,No,0,64,6063,,,Stayed,Redwood City,94061,37.461251,-122.235414,Detracteur,Passif,Passif,Passif
0730-KOAVE,No,0,30,Offer C,Yes,41.66,Yes,Yes,Fiber Optic,28,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.3,2679.7,0.0,0,1249.8,3929.5,3,No,0,75,4219,,,Stayed,Redwood City,94062,37.410567,-122.297152,Detracteur,Passif,Passif,Passif
8975-SKGRX,Yes,1,71,,Yes,33.83,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.1,8310.55,0.0,130,2401.93,10842.48,4,No,0,42,5027,,,Stayed,Redwood City,94063,37.499411,-122.196318,Passif,Promoteur,Promoteur,Promoteur
0678-RLHVP,No,0,53,Offer B,Yes,12.92,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.55,5682.25,0.0,0,684.76,6367.01,5,No,0,67,5731,,,Stayed,Redwood City,94065,37.527497,-122.230941,Promoteur,Promoteur,Promoteur,Promoteur
2267-FPIMA,Yes,1,50,Offer B,Yes,17.58,Yes,Yes,Fiber Optic,47,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.4,4914.9,0.0,0,878.9999999999999,5793.9,4,No,0,21,5548,,,Stayed,San Carlos,94070,37.497915,-122.267361,Passif,Promoteur,Promoteur,Promoteur
1051-GEJLJ,No,0,2,,Yes,27.17,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.5,27.55,0.0,0,54.34,81.89,5,No,0,74,4836,,,Joined,San Gregorio,94074,37.331762,-122.341444,Promoteur,Promoteur,Promoteur,Promoteur
5285-MVEHD,Yes,1,56,Offer B,Yes,34.1,No,Yes,Fiber Optic,13,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.6,6068.65,0.0,0,1909.6000000000001,7978.25,4,No,0,24,4196,,,Stayed,Sunnyvale,94087,37.3511,-122.037311,Passif,Promoteur,Promoteur,Promoteur
0379-DJQHR,Yes,1,67,,Yes,45.25,No,Yes,DSL,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,5398.6,0.0,0,3031.75,8430.35,3,No,0,51,4219,,,Stayed,Sunnyvale,94089,37.421633,-122.009613,Detracteur,Passif,Passif,Passif
5543-QDCRY,No,0,4,,Yes,20.76,No,Yes,DSL,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.4,234.85,0.0,0,83.04,317.89,4,No,0,49,5344,,,Stayed,San Francisco,94103,37.773147,-122.411287,Passif,Passif,Passif,Passif
0297-RBCSG,No,0,19,,Yes,41.79,No,Yes,DSL,6,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,65.35,1231.85,0.0,60,794.01,2085.8599999999997,4,No,0,39,2051,,,Stayed,San Francisco,94104,37.791222,-122.402241,Passif,Passif,Passif,Passif
4694-PHWFW,No,0,8,,Yes,45.87,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.95,170.9,0.0,0,366.96,537.86,4,No,0,40,5919,,,Stayed,San Francisco,94105,37.789168,-122.395009,Passif,Passif,Passif,Passif
0835-JKADZ,No,0,71,,Yes,41.92,Yes,Yes,Fiber Optic,53,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.25,7984.15,0.0,0,2976.32,10960.47,4,No,0,54,4361,,,Stayed,San Francisco,94107,37.768881,-122.395521,Passif,Passif,Passif,Passif
3865-YIOTT,Yes,1,72,,Yes,11.67,Yes,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.1,7848.5,0.0,0,840.24,8688.74,3,No,0,72,6283,,,Stayed,San Francisco,94110,37.750021,-122.415201,Detracteur,Passif,Passif,Passif
5993-BQHEA,No,0,12,,Yes,16.59,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,267.0,0.0,0,199.07999999999998,466.08,3,No,0,62,4018,,,Stayed,San Francisco,94111,37.801776,-122.402293,Detracteur,Passif,Detracteur,Detracteur
6024-RUGGH,Yes,1,72,,Yes,28.06,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.2,1798.9,0.0,0,2020.32,3819.2200000000003,3,No,0,62,6499,,,Stayed,San Francisco,94112,37.720498,-122.443119,Detracteur,Passif,Passif,Passif
4079-WWQQQ,No,0,72,,No,0.0,No,Yes,Cable,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,65.55,4807.45,0.0,0,0.0,4807.45,4,No,0,24,4266,,,Stayed,San Francisco,94116,37.74441,-122.486764,Passif,Passif,Passif,Passif
6103-BOCOU,No,0,26,Offer C,Yes,20.64,Yes,Yes,Fiber Optic,22,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,2193.0,0.0,0,536.64,2729.64,3,No,0,28,4501,,,Stayed,San Francisco,94117,37.770533,-122.445121,Detracteur,Passif,Passif,Passif
5149-TGWDZ,No,0,21,,Yes,36.31,No,Yes,Fiber Optic,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.55,2239.4,0.0,0,762.51,3001.91,4,No,0,20,3471,,,Stayed,San Francisco,94118,37.781304,-122.461522,Passif,Passif,Passif,Passif
7471-WNSUF,Yes,1,60,Offer B,Yes,16.42,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.15,1505.9,0.0,0,985.2,2491.1000000000004,3,No,0,24,4501,,,Stayed,San Francisco,94121,37.776718,-122.495781,Detracteur,Passif,Passif,Passif
8942-DBMHZ,No,0,12,,Yes,41.11,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.45,255.35,0.0,0,493.32,748.67,5,No,0,80,4883,,,Stayed,San Francisco,94122,37.760412,-122.484966,Promoteur,Promoteur,Promoteur,Promoteur
4301-VVZKA,Yes,1,16,,Yes,25.83,Yes,Yes,Fiber Optic,46,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,1189.4,0.0,0,413.28,1602.68,5,No,0,51,5432,,,Stayed,San Francisco,94123,37.800254,-122.436975,Promoteur,Promoteur,Promoteur,Promoteur
9199-PWQVC,Yes,1,63,Offer B,Yes,49.08,Yes,Yes,Cable,24,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,79.7,4786.15,0.0,30,3092.04,7908.19,3,No,0,30,4010,,,Stayed,San Francisco,94124,37.731505,-122.384532,Detracteur,Passif,Passif,Passif
5393-HJZSM,Yes,1,32,Offer C,Yes,32.43,No,Yes,Cable,19,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.3,2404.15,0.0,0,1037.76,3441.91,3,No,0,70,5324,,,Stayed,San Francisco,94129,37.797526,-122.464531,Detracteur,Passif,Passif,Passif
0862-PRCBS,Yes,6,68,,Yes,16.09,Yes,Yes,Fiber Optic,53,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,103.75,7039.45,0.0,0,1094.12,8133.57,3,No,0,45,4121,,,Stayed,San Francisco,94132,37.722302,-122.491129,Detracteur,Passif,Passif,Passif
8812-ZRHFP,No,0,30,Offer C,Yes,48.43,No,Yes,Fiber Optic,58,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,86.45,2538.05,0.0,0,1452.9,3990.9500000000003,3,No,0,24,2923,,,Stayed,San Francisco,94133,37.802071,-122.411004,Detracteur,Passif,Passif,Passif
5146-CBVOE,No,0,16,,Yes,38.02,No,Yes,Fiber Optic,25,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.1,1212.85,0.0,0,608.32,1821.17,5,No,0,59,5176,,,Stayed,San Francisco,94134,37.721052,-122.413573,Promoteur,Promoteur,Promoteur,Promoteur
0454-OKRCT,No,0,33,Offer C,Yes,34.85,No,Yes,Fiber Optic,27,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,80.6,2651.1,0.0,0,1150.05,3801.1499999999996,4,No,0,80,5542,,,Stayed,Palo Alto,94301,37.444314,-122.149996,Passif,Passif,Passif,Passif
5787-KXGIY,Yes,3,72,,Yes,2.61,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.3,1304.8,0.0,0,187.92,1492.72,3,No,0,42,4035,,,Stayed,Palo Alto,94303,37.45809,-122.115398,Detracteur,Passif,Passif,Passif
4198-VFOEA,No,0,12,,No,0.0,No,Yes,DSL,19,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,33.6,435.45,0.0,0,0.0,435.45,3,No,0,30,2990,,,Stayed,Stanford,94305,37.424342,-122.165641,Detracteur,Passif,Passif,Passif
5709-LVOEQ,Yes,8,10,,Yes,31.09,No,Yes,DSL,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,80.85,808.5,0.0,0,310.9,1119.4,3,No,0,45,2048,,,Stayed,San Mateo,94401,37.590421,-122.306467,Detracteur,Detracteur,Detracteur,Detracteur
2692-AQCPF,Yes,6,65,Offer B,Yes,41.34,Yes,Yes,Fiber Optic,15,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.05,7118.9,0.0,0,2687.1000000000004,9806.0,3,No,0,69,6047,,,Stayed,San Mateo,94403,37.538309,-122.305109,Detracteur,Passif,Detracteur,Detracteur
0347-UBKUZ,No,0,15,,Yes,2.74,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.9,320.45,0.0,0,41.1,361.55,4,No,0,29,3366,,,Stayed,San Mateo,94404,37.556094,-122.272437,Passif,Passif,Passif,Passif
0835-DUUIQ,No,0,24,,Yes,47.31,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,21.05,531.55,0.0,0,1135.44,1666.99,5,No,0,63,2050,,,Stayed,Alameda,94501,37.774633,-122.274434,Promoteur,Promoteur,Promoteur,Promoteur
